form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,22,,,3C,hhq_toilet_facility_located,Where is the toilet facility located?,Where is the toilet facility located?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: In own dwelling; 2: In own yard/plot; 3: Elsewhere,1: अपने ही आवास में; 2: अपने आँगन/प्लॉट में; 3: कहीं,{hhq_family_members_toilet_facility_that_can_use} != 4 and {hhq_kind_toilet_facility_members_household_usually_use_flush} != 51,"[""single coded option""]",,,,Where is the toilet facility located? 1 In own dwelling 2 In own yard/plot 3 Elsewhere
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,23,,,4,hhq_type_drainage_facility_household,What type of drainage facility does your household have?,What type of drainage facility does your household have?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Closed drainage; 2: Open drainage; 3: Drain to soak pit; 4: No drainage,1: बंद जल निकासी; 2: खुला जल निकासी; 3: गड्ढे को सोखने के लिए नाली बनाएं; 4: जल निकासी नहीं,,"[""single coded option""]",,,,What type of drainage facility does your household have? 1 Closed drainage 2 Open drainage 3 Drain to soak pit 4 No drainage
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,24,,,5,hhq_religion_head_household,What is the religion of the head of the household?,What is the religion of the head of the household?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Hindu; 2: Muslim; 3: Christian; 4: Sikh; 5: Buddhist/Neo-Buddhist; 6: Jain; 7: Jewish; 8: Parsi/Zoroastrian; 9: No religion; 96: Other (specify),1: हिंदू; 2: मुसलमान; 3: ईसाई; 4: Sikh; 5: बौद्ध/नव-बौद्ध; 6: जैन; 7: यहूदी; 8: पारसी/पारसी; 9: कोई धर्म नहीं; 96: अन्य (बताएँ),,"[""single coded option""]",,,,What is the religion of the head of the household? 1 Hindu 2 Muslim 3 Christian 4 Sikh 5 Buddhist/Neo-Buddhist 6 Jain 7 Jewish 8 Parsi/Zoroastrian 9 No religion 96 Other (specify)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,24.1,,,5_96_specify,hhq_religion_head_household_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}",Complete only if Other (specify) is selected.,,,,{hhq_religion_head_household} = 96,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,Other (specify)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,25,,,6,hhq_head_household_belong_schedule_cast_scheduled_tribe_other,"Does the head of the household belong to a scheduled caste, scheduled tribe, other backward class, or to none of them?","Does the head of the household belong to a scheduled caste, scheduled tribe, other backward class, or to none of them?",radiogroup,select_one,"{""render_as"":""radio""}",Check if rephrasing is OK.,,1: Scheduled caste; 2: Scheduled tribe; 3: Other backward class; 4: None of them; 5: Don't know,1: Scheduled caste; 2: Scheduled tribe; 3: Other backward class; 4: None of them; 5: Don't know,,"[""single coded option""]",,,,"Does the head of the household belong to a schedule cast, scheduled tribe, other 1 Scheduled caste check if rephrasing is OK backward class, or to none of them? 2 Scheduled tribe 3 Other backward class 4 None of them 5 Don't know"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,26,,,7A,hhq_household_electricity,Does your household have electricity?,क्या आपके घर में बिजली है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have electricity? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,27,,,7B,hhq_household_mattress,Does your household have a mattress?,क्या आपके घर में गद्दा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a mattress? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,28,,,7C,hhq_household_pressure_cooker,Does your household have a pressure cooker?,क्या आपके घर में प्रेशर कुकर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a pressure cooker? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,29,,,7D,hhq_household_chair,Does your household have a chair?,क्या आपके घर में कुर्सी है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a chair? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,30,,,7E,hhq_household_cot_bed,Does your household have a cot or bed?,क्या आपके घर में खाट या बिस्तर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a cot or bed? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,31,,,7F,hhq_household_table,Does your household have a table?,क्या आपके घर में मेज़ है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a table? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,32,,,7G,hhq_household_electric_fan,Does your household have an electric fan?,क्या आपके घर में बिजली का पंखा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have an electric fan? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,33,,,7H,hhq_household_television,Does your household have a television?,क्या आपके घर में टेलीविजन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a television? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,34,,,7I,hhq_household_sewing_machine,Does your household have a sewing machine?,क्या आपके घर में सिलाई मशीन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a sewing machine? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,35,,,7J,hhq_household_landline_telephone,Does your household have a landline telephone?,क्या आपके घर में लैंडलाइन टेलीफोन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a landline telephone? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,36,,,7K,hhq_household_access_internet,Does your household have access to the internet?,क्या आपके परिवार के पास इंटरनेट तक पहुंच है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have access to the internet? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,37,,,7L,hhq_household_computer_laptop,Does your household have a computer/laptop?,क्या आपके घर में कंप्यूटर/लैपटॉप है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a computer/laptop? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,38,,,7M,hhq_household_refrigerator,Does your household have a refrigerator?,क्या आपके घर में रेफ्रिजरेटर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a refrigerator? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,39,,,7N,hhq_household_ar_conditioner_cooler,Does your household have ar conditioner/cooler?,क्या आपके घर में कंडीशनर/कूलर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have ar conditioner/cooler? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,40,,,7O,hhq_household_washing_machine,Does your household have a washing machine?,क्या आपके घर में वॉशिंग मशीन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a washing machine? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,41,,,7P,hhq_household_water_pump,Does your household have a water pump?,क्या आपके घर में पानी का पंप है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a water pump? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,42,,,7Q,hhq_household_thresher,Does your household have a thresher?,क्या आपके घर में थ्रेशर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a thresher? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,43,,,7R,hhq_household_tractor,Does your household have a tractor?,क्या आपके घर में ट्रैक्टर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a tractor? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,44,,,7S,hhq_household_kitchen_garden,Does your household have a kitchen garden?,क्या आपके घर में किचन गार्डन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does your household have a kitchen garden? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,45,,,7T,hhq_any_member_household_own_radio_transistor,Does any member of this household own a radio or transistor?,क्या इस घर के किसी सदस्य के पास रेडियो या ट्रांजिस्टर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a radio or transistor? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,46,,,7U,hhq_any_member_household_own_mobile_telephone_tablet,Does any member of this household own a mobile telephone/tablet?,क्या इस घर के किसी सदस्य के पास मोबाइल टेलीफोन/टैबलेट है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a mobile telephone/tablet? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,47,,,7V,hhq_any_member_household_own_watch_clock,Does any member of this household own a watch or clock?,क्या इस घर के किसी सदस्य के पास घड़ी या घड़ी है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a watch or clock? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,48,,,7W,hhq_any_member_household_own_bicycle,Does any member of this household own a bicycle?,क्या इस घर के किसी सदस्य के पास साइकिल है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a bicycle? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,49,,,7X,hhq_any_member_household_own_motorcycle_scooter,Does any member of this household own a motorcycle or scooter?,क्या इस घर के किसी सदस्य के पास मोटरसाइकिल या स्कूटर है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a motorcycle or scooter? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,50,,,7Y,hhq_any_member_household_own_animal_drawn_cart,Does any member of this household own an animal-drawn cart?,क्या इस घर के किसी सदस्य के पास जानवरों द्वारा खींची जाने वाली गाड़ी है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own an animal-drawn cart? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,51,,,7Z,hhq_any_member_household_own_car,Does any member of this household own a car?,क्या इस घर के किसी सदस्य के पास कार है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a car? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,52,,,7Za,hhq_any_member_household_own_truck,Does any member of this household own a truck?,क्या इस घर के किसी सदस्य के पास ट्रक है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a truck? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,53,,,7Zb,hhq_any_member_household_own_boat_motor,Does any member of this household own a boat with motor?,क्या इस घर के किसी सदस्य के पास मोटर वाली नाव है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a boat with motor? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,54,,,7Zc,hhq_any_member_household_own_boat_without_motor,Does any member of this household own a boat without motor?,क्या इस घर के किसी सदस्य के पास बिना मोटर वाली नाव है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Does any member of this household own a boat without motor? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,55,,,8A,hhq_type_fuel_household_mainly_use_cooking,What type of fuel does your household mainly use for cooking?,What type of fuel does your household mainly use for cooking?,radiogroup,select_one,"{""render_as"":""radio""}","If no food cooked in household, skip to 9.",,"1: Electricity; 2: LPG/Natural gas; 3: Biogas; 4: Kerosene; 5: Coal/Lignite; 6: Charcoal; 7: Wood; 8: Straw/Shrubs/Grass; 9: Agricultural crop waste; 10: Dung cakes; 95: No food cooked in household; 96: Other, specify","1: Electricity; 2: LPG/Natural gas; 3: Biogas; 4: Kerosene; 5: Coal/Lignite; 6: Charcoal; 7: Wood; 8: Straw/Shrubs/Grass; 9: Agricultural crop waste; 10: Dung cakes; 95: No food cooked in household; 96: Other, specify",,"[""95 No food cooked in household SKIP TO 9 96 Other (specify) 8B1 In this household"",""single coded option""]",,,,"What type of fuel does your household mainly use for cooking? 1 Electricity 2 LPG/Natural gas 3 Biogas 4 Kerosene 5 Coal/Lignite 6 Charcoal 7 Wood 8 Straw/Shrubs/Grass 9 Agricultural crop waste 10 Dung cakes 95 No food cooked in household SKIP TO 9 96 Other (specify) 8B1 In this household, is food cooked on a stove, a chullah, or an open fire? 1 Stove answer 8B2 2 Chullah SKIP TO 8C 3 Open Fire SKIP TO 8C 6 Other (specify) SKIP TO 8C 8B2 Does the stove have chimney? 1 yes 2 no 8 Don't know"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,55.1,,,8A_96_specify,hhq_type_fuel_household_mainly_use_cooking_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{hhq_type_fuel_household_mainly_use_cooking} = 96,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,55.1,,,8B1,hhq_cooking_device_type,"In this household, is food cooked on a stove, a chullah, or an open fire?","In this household, is food cooked on a stove, a chullah, or an open fire?",radiogroup,select_one,"{""render_as"":""radio""}","If stove, answer 8B2; otherwise skip to 8C.",,"1: Stove; 2: Chullah; 3: Open fire; 6: Other, specify","1: Stove; 2: Chullah; 3: Open fire; 6: Other, specify",{hhq_type_fuel_household_mainly_use_cooking} != 95,,,,,
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,55.2,,,8B1_6_specify,hhq_cooking_device_type_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{hhq_type_fuel_household_mainly_use_cooking} != 95 and {hhq_cooking_device_type} = 6,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,55.2,,,8B2,hhq_stove_has_chimney,Does the stove have chimney?,Does the stove have chimney?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,{hhq_type_fuel_household_mainly_use_cooking} != 95 and {hhq_cooking_device_type} = 1,,,,,
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,56,,,8C,hhq_place_used_cooking_exhaust_fan,Does the place used for cooking (kitchen) has exhaust fan?,क्या खाना पकाने के लिए इस्तेमाल की जाने वाली जगह (रसोईघर) में एग्ज़ॉस्ट फैन है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: हाँ; 2: नहीं; 8: नहीं पता,{hhq_type_fuel_household_mainly_use_cooking} != 95,"[""single coded option""]",,,,Does the place used for cooking (kitchen) has exhaust fan? 1 Yes 2 No 8 Don't know
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,57,,,8D,hhq_cooking_usually_done_house_separate_building_outdoors,"Is the cooking usually done in the house, in a separate building, or outdoors?","क्या खाना आमतौर पर घर में, अलग इमारत में या बाहर बनाया जाता है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: In the house; 2: In a separate building; 3: Outdoors; 6: Other (specify),1: घर में; 2: एक अलग भवन में; 3: सड़क पर; 6: अन्य (बताएँ),{hhq_type_fuel_household_mainly_use_cooking} != 95,"[""single coded option""]",,,,"Is the cooking usually done in the house, in a separate building, or outdoors? 1 In the house 2 In a separate building 3 Outdoors 6 Other (specify)"
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,57.1,,,8D_6_specify,hhq_cooking_usually_done_house_separate_building_outdoors_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}",Complete only if Other (specify) is selected.,,,,{hhq_type_fuel_household_mainly_use_cooking} != 95 and {hhq_cooking_usually_done_house_separate_building_outdoors} = 6,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,Other (specify)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,58,,,9,hhq_separate_room_used_kitchen,Do you have a separate room which is used as a kitchen?,क्या आपके पास एक अलग कमरा है जिसका उपयोग रसोई के रूप में किया जाता है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No,1: हाँ; 2: नहीं,,"[""single coded option""]",,,,Do you have a separate room which is used as a kitchen? 1 Yes 2 No
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,59,,,10,hhq_main_material_floor_natural_floor,Main material of the floor,Main material of the floor,radiogroup,select_one,"{""render_as"":""radio""}",Record observation.,,"11: Mud/Clay/Earth; 12: Sand; 13: Dung cakes; 21: Raw wood planks; 22: Palm/Bamboo; 23: Brick; 24: Stone; 31: Parquet or polished wood; 32: Vinyl or asphalt; 33: Ceramic tiles; 34: Cement; 35: Carpet; 36: Polished stone/Marble/Granite; 96: Other, specify","11: Mud/Clay/Earth; 12: Sand; 13: Dung cakes; 21: Raw wood planks; 22: Palm/Bamboo; 23: Brick; 24: Stone; 31: Parquet or polished wood; 32: Vinyl or asphalt; 33: Ceramic tiles; 34: Cement; 35: Carpet; 36: Polished stone/Marble/Granite; 96: Other, specify",,"[""single coded option""]",,,,Main material of the floor (Record observation) NATURAL FLOOR 11 Mud/Clay/Earth 12 Sand 13 Dung cakes RUDIMENTARY FLOOR 21 Raw Wood Planks 22 Palm/Bamboo 23 Brick 24 Stone FINISHED FLOOR 31 Parquet or Polished Wood 32 Vinyl or Asphalt 33 Ceramic Tiles 34 Cement 35 Carpet 36 Polished stone/Marble/Granite 96 OTHER (SPECIFY)
HHQ,Baseline Household Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_household_questionnaire_v2026.05.09.pdf,3,03-HOUSEHOLD CHARACTERISTICS,,59.1,,,10_96_specify,hhq_main_material_floor_natural_floor_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{hhq_main_material_floor_natural_floor} = 96,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
