form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,40,,,13,wq_check_2,CHECK,जाँच करना,radiogroup,select_one,"{""render_as"":""radio""}",,,12: 1 ONE OR MORE PAST PREGNANCIES; 2: NO PAST PREGNANCIES (ARE YOU PREGNANT NOW),12: 1 एक या अधिक पिछली गर्भावस्थाएँ; 2: कोई पूर्व गर्भधारण नहीं (क्या आप अभी गर्भवती हैं),,,,,,CHECK 12 1 ONE OR MORE PAST PREGNANCIES 2 NO PAST PREGNANCIES SKIP TO 32 (ARE YOU PREGNANT NOW)
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,41,,,14,wq_2,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to record all your pregnancies including live births, stillbirths, miscarriages, and abortions, starting with your first pregnancy Answer the questions; 14: to 21, and; 23: to; 28: for each ith pregnancy, RECORD ALL PREGNANCIES. RECORD TWINS AND TRIPLETS ON SEPARATE LINES.","I: would like to record all your pregnancies including live births, stillbirths, miscarriages, and abortions, starting with your first pregnancy Answer the questions; 14: to 21, and; 23: to; 28: for each ith pregnancy, RECORD ALL PREGNANCIES. RECORD TWINS AND TRIPLETS ON SEPARATE LINES.",,,,,,"Now I would like to record all your pregnancies including live births, stillbirths, miscarriages, and abortions, starting with your first pregnancy Answer the questions 14 to 21, and 23 to 28 for each ith pregnancy, RECORD ALL PREGNANCIES. RECORD TWINS AND TRIPLETS ON SEPARATE LINES."
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,42,wq_pregnancy_history,repeat: wq_pregnancy_history,15_i,wq_i_think_back_first_pregnancy_that_single_pregnancy,"If i = 1: Think back to your first pregnancy. Was that a single pregnancy, twins, or triplets?","यदि मैं = 1: अपनी पहली गर्भावस्था के बारे में सोचें। क्या वह एकल गर्भावस्था थी, जुड़वाँ बच्चे थे, या तीन बच्चे थे?",radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Single If i > 1: Think back to your next pregnancy. Was that a single pregnancy, twins, or triplets?; 2: Twins; 3: Triplets; 4: Quadruplets; 5: Quintuplets","1: Single If i > 1: Think back to your next pregnancy. Was that a single pregnancy, twins, or triplets?; 2: Twins; 3: Triplets; 4: Quadruplets; 5: Quintuplets",,,,,,"If i = 1: Think back to your first pregnancy. Was that a single pregnancy, twins, or triplets? 1 Single If i > 1: Think back to your next pregnancy. Was that a single pregnancy, twins, or triplets? 2 Twins 3 Triplets 4 Quadruplets 5 Quintuplets"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,43,wq_pregnancy_history,repeat: wq_pregnancy_history,16_i,wq_i_single_baby_born_alive_born_dead_miscarriage,"If 15_i = single: Was the baby born alive, born dead, or did you have a miscarriage or abortion?","यदि 15_आई = अविवाहित: क्या बच्चा जीवित पैदा हुआ था, मृत पैदा हुआ था, या क्या आपका गर्भपात हुआ था?",radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Born alive _i If 15_i > 1, for the first of multiple: Was the first baby in this pregnancy born alive or born dead?; 2: Born dead Next of multiple: Was the next baby in this pregnancy born alive or born dead?; 3: Miscarriage _i; 4: Abortion _i","1: जीवित पैदा हुआ _i यदि 15_i > 1, एकाधिक में से पहले के लिए: क्या इस गर्भावस्था में पहला बच्चा जीवित पैदा हुआ था या मृत पैदा हुआ था?; 2: एकाधिक में से अगला मृत पैदा हुआ: क्या इस गर्भावस्था में अगला बच्चा जीवित पैदा हुआ था या मृत पैदा हुआ था?; 3: गर्भपात _i; 4: गर्भपात _i",,,,,,"If 15_i = single: Was the baby born alive, born dead, or did you have a miscarriage or abortion? 1 Born alive SKIP TO 18_i If 15_i > 1, for the first of multiple: Was the first baby in this pregnancy born alive or born dead? 2 Born dead Next of multiple: Was the next baby in this pregnancy born alive or born dead? 3 Miscarriage SKIP TO 20_i 4 Abortion SKIP TO 20_i"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,44,wq_pregnancy_history,repeat: wq_pregnancy_history,17_i,wq_baby_cry_move_breathe,"Did the baby cry, move, or breathe?","क्या बच्चा रोया, हिलाया या सांस ली?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no _i,1: yes; 2: no _i,,,,,,"Did the baby cry, move, or breathe? 1 yes 2 no SKIP TO 20_i"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,45,wq_pregnancy_history,repeat: wq_pregnancy_history,18_i,wq_name_given_baby_name,What name was given to the baby? RECORD NAME,,text,free_text,"{""render_as"":""input""}",,,,,,,,,,What name was given to the baby? RECORD NAME
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,46,wq_pregnancy_history,repeat: wq_pregnancy_history,19_i,wq_boy_girl,Is (NAME) a boy or a girl?,(नाम) लड़का है या लड़की?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: boy,1: boy,,,,,,Is (NAME) a boy or a girl? 1 boy
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,47,wq_pregnancy_history,repeat: wq_pregnancy_history,19_i,wq_boy_girl_i,Is (NAME) a boy or a girl?,(नाम) लड़का है या लड़की?,radiogroup,select_one,"{""render_as"":""radio""}",,,2: girl,2: girl,,,,,,Is (NAME) a boy or a girl? 2 girl
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,48,wq_pregnancy_history,repeat: wq_pregnancy_history,20_i,wq_check_i,CHECK,जाँच करना,multipletext,integer_group,"{""render_as"":""numeric_textboxes""}","For each pregnancy outcome, record day, month, and year of birth/end.",,,,,,,,,"CHECK 16 and 17: TYPE OF PREGNANCY OUTCOME NOTE: IF 17_i = 1, THEN PREGNANCY OUTCOME = BORN ALIVE. IF BORN ALIVE: On what day, month, and year was (NAME in 18_i) born? |_|_| DAY IF BORN DEAD, MISCARRIAGE, OR ABORTION: On what day, month, and year did this pregnancy |_|_| MONTH end? |_|_|_|_| YEAR"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,49,wq_pregnancy_history,repeat: wq_pregnancy_history,21_i,wq_long_pregnancy_last_weeks_months_completed_weeks_months,How long did this pregnancy last in weeks or months?,यह गर्भावस्था कितने सप्ताह या महीनों तक चली?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,How long did this pregnancy last in weeks or months? RECORD IN COMPLETED WEEKS OR MONTHS |_|_| WEEKS |_|_| MONTHS
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,50,wq_pregnancy_history,repeat: wq_pregnancy_history,22_i,wq_row_i_there_any_other_pregnancies_before_pregnancy,IF ROW i = 1: were there any other pregnancies before this pregnancy? IF ROW i > 1: were there any other pregnancies between the previous pregnancy and this pregnancy?,यदि पंक्ति i = 1: क्या इस गर्भावस्था से पहले कोई अन्य गर्भधारण हुआ था? यदि पंक्ति i > 1: क्या पिछली गर्भावस्था और इस गर्भावस्था के बीच कोई अन्य गर्भधारण हुआ था?,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: yes add pregnancy IF 15_i >; 1: AND THIS IS NOT THE FIRST BIRTH OF THE PREGNANCY, _i IN THE NEXT ROW; 2: no next row (i)","1: yes add pregnancy IF 15_i >; 1: और यह गर्भावस्था का पहला जन्म नहीं है, _i अगली पंक्ति में; 2: no next row (i)",,,,,,"IF ROW i = 1: were there any other pregnancies before this pregnancy? IF ROW i > 1: were there any other pregnancies between the previous pregnancy and this pregnancy? 1 yes add pregnancy IF 15_i > 1 AND THIS IS NOT THE FIRST BIRTH OF THE PREGNANCY, SKIP TO 16_i IN THE NEXT ROW 2 no next row (i)"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,53,wq_pregnancy_history,repeat: wq_pregnancy_history,23_i,wq_check_i_i,"CHECK 16, 17, and 21: IF 16_i =","16, 17, और 21 की जाँच करें: यदि 16_i =",radiogroup,select_one,"{""render_as"":""radio""}",,,"1: OR 17_i = 1, THEN PREGNANCY OUTCOME = BORN ALIVE IF 16_i =; 2: OR 3, THEN CHECK 21_i IF 21_i >=; 7: MONTHS OR; 28: WEEKS, THEN PREGNANCY OUTCOME = BORN DEAD IF 21_i <; 28: WEEKS, THEN PREGNANCY OUTCOME = MISCARRIAGE; 1: Born alive; 2: Born dead; 3: Miscarriage; 4: Abortion","1: या 17_i = 1, तो गर्भावस्था परिणाम = जीवित जन्म यदि 16_i =; 2: या 3, फिर 21_i की जाँच करें यदि 21_i >=; 7: महीने या; 28: WEEKS, THEN PREGNANCY OUTCOME = BORN DEAD IF 21_i <; 28: WEEKS, THEN PREGNANCY OUTCOME = MISCARRIAGE; 1: जीवित पैदा हुआ; 2: मृत पैदा हुआ; 3: गर्भपात; 4: गर्भपात",,,,,,"CHECK 16, 17, and 21: IF 16_i = 1 OR 17_i = 1, THEN PREGNANCY OUTCOME = BORN ALIVE IF 16_i = 2 OR 3, THEN CHECK 21_i IF 21_i >= 7 MONTHS OR 28 WEEKS, THEN PREGNANCY OUTCOME = BORN DEAD IF 21_i < 7 MONTHS OR 28 WEEKS, THEN PREGNANCY OUTCOME = MISCARRIAGE 1 Born alive 2 Born dead SKIP TO NEXT PREGNANCY (i+1) IF 16_i = 4, THEN PREGNANCY OUTCOME = ABORTION 3 Miscarriage SKIP TO NEXT PREGNANCY (i+1) 4 Abortion SKIP TO NEXT PREGNANCY (i+1)"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,54,wq_pregnancy_history,repeat: wq_pregnancy_history,24_i,wq_still_alive,Is (NAME) still alive?,क्या (नाम) अभी भी जीवित है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no _i,1: yes; 2: no _i,,,,,,Is (NAME) still alive? 1 yes 2 no SKIP TO 28_i
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,55,wq_pregnancy_history,repeat: wq_pregnancy_history,25_i,wq_born_alive_still_living_i_boy_old_his,How old was (NAME) at the last birthday?,पिछले जन्मदिन पर (नाम) की उम्र कितनी थी?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,IF BORN ALIVE AND STILL LIVING: IF 18_i = 1-BOY: How old was (NAME) at his last birthday? IF 18_i = 2-GIRL: How old was (NAME) at her last birthday? RECORD AGE IN COMPLETED YEARS |_|_| age in years
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,56,wq_pregnancy_history,repeat: wq_pregnancy_history,26_i,wq_born_alive_still_living,IF BORN ALIVE AND STILL LIVING:,यदि जीवित पैदा हुआ और अभी भी जीवित है:,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes Is (NAME) living with you?; 2: no,1: yes Is (NAME) living with you?; 2: no,,,,,,IF BORN ALIVE AND STILL LIVING: 1 yes Is (NAME) living with you? 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,57,wq_pregnancy_history,repeat: wq_pregnancy_history,27_i,wq_household_member_line_number,Household line number of child,,text,integer,"{""render_as"":""numeric_textbox""} | inputType=number","If born alive and still living, record household line number. Enter 00 if child is not listed in household.",,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99}]",,,,IF BORN ALIVE AND STILL LIVING: Record household line number of child. Record 00 if child not listed in household |_|_| household line number SKIP TO 23 IN NEXT ROW (i+1)
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,58,wq_pregnancy_history,repeat: wq_pregnancy_history,28_i,wq_born_alive_dead_i_boy_old_he_died,IF BORN ALIVE AND NOW DEAD: IF 19_i = 1-BOY: How old was (NAME in 18_i) when he died? IF,यदि जीवित पैदा हुआ और अब मृत है: यदि 19_i = 1-लड़का: जब उसकी मृत्यु हुई तो (18_i में नाम) की आयु कितनी थी? अगर,multipletext,integer_group,"{""render_as"":""numeric_textboxes""}","If born alive and now dead, record age at death in days if less than 1 month, months if less than 2 years, otherwise years.",,,,,,,,,"IF BORN ALIVE AND NOW DEAD: IF 19_i = 1-BOY: How old was (NAME in 18_i) when he died? IF 12 MONTHS OR 1 YEAR, ASK: Did (NAME) have his first birthday? THEN ASK: Exactly how many months old was (NAME in 18_i) when he died? RECORD DAYS IF LESS THAN 1 MONTH; MONTHS IF LESS THAN 2 YEARS; OR YEARS IF 19_i = 2-GIRL: How old was (NAME in 18_i) when she died? IF 12 MONTHS OR 1 YEAR, ASK: Did (NAME) have her first birthday? THEN ASK: Exactly how many months old was (NAME in 18_i) when she died? |_|_| DAYS SKIP TO 23 IN NEXT ROW (i+1) RECORD DAYS IF LESS THAN 1 MONTH; MONTHS IF LESS THAN 2 YEARS; OR YEARS |_|_| MONTHS SKIP TO 23 IN NEXT ROW (i+1) |_|_| YEARS SKIP TO 23 IN NEXT ROW (i+1)"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,44,,,29,wq_compare,COMPARE,तुलना करना,radiogroup,select_one,"{""render_as"":""radio""}",,,12: WITH NUMBER OF PREGNANCY OUTCOMES IN PREGNANCY HISTORY NUMBER IN PREGNANCY HISTORY IS; 1: GREATER THAN OR EQUAL TO; 12: NUMBER IN PREGNANCY HISTORY IS; 2: LESS THAN; 12: PROBE AND RECONCILE,12: WITH NUMBER OF PREGNANCY OUTCOMES IN PREGNANCY HISTORY NUMBER IN PREGNANCY HISTORY IS; 1: से अधिक या उसके बराबर; 12: गर्भावस्था के इतिहास में संख्या है; 2: से कम; 12: जांच करें और समाधान करें,,,,,,COMPARE 12 WITH NUMBER OF PREGNANCY OUTCOMES IN PREGNANCY HISTORY NUMBER IN PREGNANCY HISTORY IS 1 GREATER THAN OR EQUAL TO 12 NUMBER IN PREGNANCY HISTORY IS 2 LESS THAN 12 PROBE AND RECONCILE
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,45,,,30,wq_ever_experience_delivery_caesarean_that_they_cut_belly,"Did you ever experience a delivery by caesarean, that is, when they cut your belly to take the","क्या आपने कभी सिजेरियन डिलीवरी का अनुभव किया है, यानी, जब उन्होंने लेने के लिए आपका पेट काटा हो",radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes baby out?; 2: no; 9: don't know,1: yes baby out?; 2: no; 9: don't know,,,,,,"Did you ever experience a delivery by caesarean, that is, when they cut your belly to take the 1 yes baby out? 2 no 9 don't know"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,46,,,31a,wq_ever_delivery_that_complications,Did you ever have a delivery that had complications?,क्या आपकी कभी ऐसी डिलीवरी हुई जिसमें जटिलताएँ थीं?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 9: don't know,1: yes; 2: no; 9: don't know,,,,,,Did you ever have a delivery that had complications? 1 yes 2 no Skip to 32 9 don't know
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,47,,,31b,wq_complications_mark_all_that_apply_excessive_bleeding_b,What were the complications. MARK ALL THAT APPLY a Excessive bleeding b Prolonged Labor c Baby got Stuck d Convulsions e Fever f Other (specify) g don't know,,text,free_text,"{""render_as"":""input""}",,,,,{wq_ever_delivery_that_complications} = 1,,,,,What were the complications. MARK ALL THAT APPLY a Excessive bleeding b Prolonged Labor c Baby got Stuck d Convulsions e Fever f Other (specify) g don't know
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,48,,,32,wq_pregnant,Are you pregnant now?,क्या आप अब गर्भवती हैं?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes Go to pregnancy enrolment form; 2: no; 98: unsure,1: yes Go to pregnancy enrolment form; 2: no; 98: unsure,,,,,,Are you pregnant now? 1 yes Go to pregnancy enrolment form 2 no 98 unsure
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,49,,,33a,wq_last_menstrual_period_start_date_given,When did your last menstrual period start?,आपका अंतिम मासिक धर्म कब शुरू हुआ?,multipletext,integer_group,"{""render_as"":""numeric_textboxes""}","Record date if given; otherwise record days, weeks, months, or years ago. Special codes: 993 hysterectomy, 994 menopause, 995 before last birth, 996 never menstruated.",,,,,,,,,"When did your last menstrual period start? |_|_|/|_|_|/|_|_|_|_| DATE, IF GIVEN IF LESS THAN 1 WEEK, RECORD DAYS |_|_| days ago IF LESS THAN 1 MONTH, RECORD WEEKS |_|_| weeks ago IF LESS THAN 1 YEAR, RECORD MONTHS |_|_| months ago |_|_| yeas ago 993 has had hysterectomy 994 in menopause 995 before last birth 996 never menstruated"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,50,,,33b,wq_check_33a_last_menstrual_period,CHECK 33a IF LAST MENSTRUAL PERIOD >,33ए की जाँच करें यदि अंतिम मासिक धर्म >,radiogroup,select_one,"{""render_as"":""radio""}",,,6: MONTHS AGO; 1: last menstrual period >; 2: other,6: महीने पहले; 1: last menstrual period >; 2: other,,,,,,CHECK 33a IF LAST MENSTRUAL PERIOD > 6 MONTHS AGO 1 last menstrual period > 6 months ago 2 other skip to 35
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,51,,,33c,wq_check_33c,CHECK,जाँच करना,radiogroup,select_one,"{""render_as"":""radio""}",,,32: IF NOT PREGNANT OR UNSURE; 1: not pregnant or unsure; 2: other,32: यदि गर्भवती या अनिश्चित नहीं है; 1: not pregnant or unsure; 2: other,,,,,,CHECK 32 IF NOT PREGNANT OR UNSURE 1 not pregnant or unsure 2 other skip to 35
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,52,,,34,wq_some_women_undergo_operation_remove_uterus_undergone_such,Some women undergo an operation to remove the uterus. Have you undergone such an,,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes operation?; 2: no; 3: don't know,1: yes operation?; 2: no; 3: don't know,,,,,,Some women undergo an operation to remove the uterus. Have you undergone such an 1 yes operation? 2 no 3 don't know
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,53,,,35,wq_old_first_monthly_period_age_completed_years,How old were you when you had your first monthly period?,जब आपका पहला मासिक धर्म हुआ तब आपकी उम्र कितनी थी?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,How old were you when you had your first monthly period? |_|_| age in completed years
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,54,,,36,wq_partner_currently_doing_something_using_any_method_delay,Are you or your partner currently doing something or using any method to delay or avoid getting pregnant?,क्या आप या आपका साथी गर्भवती होने में देरी करने या उससे बचने के लिए वर्तमान में कुछ कर रहे हैं या कोई तरीका अपना रहे हैं?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,,,,,,Are you or your partner currently doing something or using any method to delay or avoid getting pregnant? 1 yes 2 no
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,55,,,37,wq_partner_sterilized,Are you or your partner sterilized?,क्या आपने या आपके साथी ने नसबंदी करा ली है?,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Yes, respondent sterilized only PROBE: Who is sterilized, you or your partner?; 2: Yes, partner sterilized only; 3: Yes, both sterilized; 4: No, neither sterilized","1: Yes, respondent sterilized only PROBE: Who is sterilized, you or your partner?; 2: Yes, partner sterilized only; 3: Yes, both sterilized; 4: नहीं, न ही निष्फल",,,,,,"Are you or your partner sterilized? 1 Yes, respondent sterilized only PROBE: Who is sterilized, you or your partner? 2 Yes, partner sterilized only 3 Yes, both sterilized 4 No, neither sterilized"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,2,02-Reproduction,,56,,,38,wq_eligibility_pregnancy_status_tracking,Eligibility for pregnancy status tracking IF,गर्भावस्था स्थिति ट्रैकिंग के लिए पात्रता IF,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: 25 (marital status) = 1,2 or 8, and; 2: 34 (hysterectomy) = 2, and; 1: Yes, eligible; 2: 37 (sterilization status) =; 4: 2 No, not eligible 03-Other Health Issues The next set of questions should be asked only for those eligible for pregnancy status tracking (Question; 2: 38)","1: 25 (वैवाहिक स्थिति) = 1,2 या 8, और; 2: 34 (हिस्टेरेक्टॉमी) = 2, और; 1: Yes, eligible; 2: 37 (नसबंदी स्थिति)=; 4: 2 नहीं, पात्र नहीं 03-अन्य स्वास्थ्य मुद्दे प्रश्नों का अगला सेट केवल उन लोगों से पूछा जाना चाहिए जो गर्भावस्था की स्थिति पर नज़र रखने के लिए पात्र हैं (प्रश्न; 2: 38)",,,,,,"Eligibility for pregnancy status tracking IF 01.25 (marital status) = 1,2 or 8, and 02.34 (hysterectomy) = 2, and 1 Yes, eligible 02.37 (sterilization status) = 4 2 No, not eligible 03-Other Health Issues The next set of questions should be asked only for those eligible for pregnancy status tracking (Question 02.38)"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,58,,,1a,wq_ever_blood_transfusion,Have you ever had a blood transfusion?,क्या आपको कभी रक्त आधान हुआ है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no,1: yes; 2: no,,,,,,Have you ever had a blood transfusion? 1 yes 2 no SKIP TO 2
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,59,,,1b,wq_month_year_last_blood_transfusion_month_year,In which month and year did you have the last blood transfusion?,आपको अंतिम बार रक्त आधान किस महीने और वर्ष में हुआ था?,multipletext,integer_group,"{""render_as"":""numeric_textboxes""}",Record month and year of last blood transfusion. Enter 98 if respondent does not remember.,,,,{wq_ever_blood_transfusion} = 1,,,,,In which month and year did you have the last blood transfusion? |_|_| month |_|_|_|_| year 98 do not remember
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,60,,,2,wq_currently_smoke_cigarettes,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to ask you some questions on smoking and tobacco use. Do you; 1: Every day currently smoke cigarettes every day, some days, or not at all?; 2: Some days; 3: Not at all","I: would like to ask you some questions on smoking and tobacco use. Do you; 1: क्या आप वर्तमान में हर दिन, कुछ दिन, या बिल्कुल भी सिगरेट नहीं पीते हैं?; 2: Some days; 3: बिल्कुल नहीं",,,,,,"Now I would like to ask you some questions on smoking and tobacco use. Do you 1 Every day currently smoke cigarettes every day, some days, or not at all? 2 Some days SKIP TO 4 3 Not at all SKIP TO 4"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,61,,,3,wq_average_many_cigarettes_currently_smoke_each_day_number,"On average, how many cigarettes do you currently smoke each day?",वर्तमान में आप प्रतिदिन औसतन कितनी सिगरेट पीती हैं?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{wq_currently_smoke_cigarettes} = 1,"[{""type"":""numeric""}]",,,,"On average, how many cigarettes do you currently smoke each day? |_|_| number of cigarettes"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,62,,,4,wq_currently_smoke_bidis_every_day_some_days_not,"Do you currently smoke bidis every day, some days, or not at all?","क्या आप वर्तमान में हर दिन, कुछ दिन या बिल्कुल भी बीड़ी नहीं पीते हैं?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Every day; 2: Some days; 3: Not at all,1: रोज रोज; 2: Some days; 3: बिल्कुल नहीं,,,,,,"Do you currently smoke bidis every day, some days, or not at all? 1 Every day 2 Some days SKIP TO 6 3 Not at all SKIP TO 6"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,63,,,5,wq_average_many_bidis_currently_smoke_each_day_number,"On average, how many bidis do you currently smoke each day?",वर्तमान में आप प्रतिदिन औसतन कितनी बीड़ी पीती हैं?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{wq_currently_smoke_bidis_every_day_some_days_not} = 1,"[{""type"":""numeric""}]",,,,"On average, how many bidis do you currently smoke each day? |_|_| number of bidis"
WQ,Baseline Woman's Questionnaire,9 MAY 2026,Refs/pretsing forms/baseline_woman_s_questionnaire_v2026.05.09.pdf,3,03-Other Health Issues,,64,,,6,wq_currently_smoke_use_any_other_type_tobacco_every,"Do you currently smoke or use any other type of tobacco every day, some days, or not","क्या आप वर्तमान में हर दिन, कुछ दिन, धूम्रपान करते हैं या किसी अन्य प्रकार के तम्बाकू का उपयोग करते हैं या नहीं",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Every day at all?; 2: Some days; 3: Not at all,1: हर दिन बिल्कुल?; 2: Some days; 3: बिल्कुल नहीं,,,,,,"Do you currently smoke or use any other type of tobacco every day, some days, or not 1 Every day at all? 2 Some days SKIP TO 8 3 Not at all SKIP TO 8"
