form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,53,,,44,pef_watery_stool,Watery Stool (4 or more times in a day)?,Watery Stool (4 or more times in a day)?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Watery Stool (4 or more times in a day)? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,54,,,45,pef_blood_white_mucus_stool,Blood or white mucus in stool?,मल में खून या सफेद बलगम?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Blood or white mucus in stool? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,55,,,46,pef_painful_burning_urination,Painful or burning urination?,पेशाब में दर्द या जलन?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Painful or burning urination? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,56,,,47,pef_foul_smelling_vaginal_discharge,Foul smelling vaginal discharge?,दुर्गंधयुक्त योनि स्राव?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Foul smelling vaginal discharge? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,57,,,48,pef_spots_blood_vagina,Spots of blood from vagina?,Spots of blood from vagina?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Spots of blood from vagina? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,58,,,49,pef_vaginal_bleeding,Vaginal bleeding?,Vaginal bleeding?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Vaginal bleeding? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,59,,,50,pef_night_blindness,Night blindness?,रतौंधी?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Night blindness? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,60,,,51,pef_jaundice,Jaundice?,पीलिया?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Jaundice? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,61,,,52,pef_continuously_dripping_urine,Continuously dripping urine?,क्या लगातार पेशाब टपकता रहता है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Continuously dripping urine? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,62,,,53,pef_feces_passing_through_birth_canal,Feces passing through the birth canal?,जन्म नहर से मल बह रहा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Feces passing through the birth canal? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,63,,,54,pef_baby_moving_less_than_normal,Baby moving less than normal?,क्या शिशु सामान्य से कम हिल रहा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Baby moving less than normal? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,64,,,55,pef_severe_lower_abdominal_pain,Severe lower abdominal pain?,Severe lower abdominal pain?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Severe lower abdominal pain? 1 yes
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,66,,,56,pef_blurred_vision,Blurred vision?,धुंधली दृष्टि?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Blurred vision? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,67,,,57,pef_eye_redness_irritation,Eye redness or irritation?,आँख लाली या जलन?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 8: Don't know,1: Yes; 2: No; 8: Don't know,,"[""single coded option""]",,,,Eye redness or irritation? 1 yes 2 no 8 don't know
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,68,,,58,pef_currently_smoke_cigarettes,"Do you currently smoke cigarettes every day, some days, or not at all?","Do you currently smoke cigarettes every day, some days, or not at all?",radiogroup,select_one,"{""render_as"":""radio""}","Smoking and tobacco use section. If some days or not at all, skip to 60.",,1: Every day; 2: Some days; 3: Not at all,1: Every day; 2: Some days; 3: Not at all,,"[""single coded option""]",,,,"Now I would like to ask you some questions on smoking and 1 Every day tobacco use. Do you currently smoke cigarettes every day, 2 Some days SKIP TO 60 some days, or not at all? 3 Not at all SKIP TO 60"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,69,,,59,pef_average_many_cigarettes_smoke_each_day_number_cigarettes,"On average, how many cigarettes do you smoke each day?","On average, how many cigarettes do you smoke each day?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Record number of cigarettes.,,,,{pef_currently_smoke_cigarettes} = 1,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99}]",,,,"On average, how many cigarettes do you smoke each day? |_|_| Number of cigarettes"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,70,,,60,pef_currently_smoke_bidis_every_day_some_days_not,"Do you currently smoke bidis every day, some days, or not at all?","Do you currently smoke bidis every day, some days, or not at all?",radiogroup,select_one,"{""render_as"":""radio""}","If some days or not at all, skip to 62.",,1: Every day; 2: Some days; 3: Not at all,1: Every day; 2: Some days; 3: Not at all,,"[""single coded option""]",,,,"Do you currently smoke bidis every day, some days, or not at 1 Every day all? 2 Some days SKIP TO 62 3 Not at all SKIP TO 62"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,71,,,61,pef_average_many_bidis_smoke_each_day_number_cigarettes,"On average, how many bidis do you smoke each day?","On average, how many bidis do you smoke each day?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Record number of bidis.,,,,{pef_currently_smoke_bidis_every_day_some_days_not} = 1,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99}]",,,,"On average, how many bidis do you smoke each day? |_|_| Number of cigarettes"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,72,,,62,pef_currently_smoke_use_any_other_type_tobacco_every,"Do you currently smoke or use any other type of tobacco every day, some days, or not at all?","Do you currently smoke or use any other type of tobacco every day, some days, or not at all?",radiogroup,select_one,"{""render_as"":""radio""}","If not at all, skip to 64.",,1: Every day; 2: Some days; 3: Not at all,1: Every day; 2: Some days; 3: Not at all,,"[""single coded option""]",,,,"Do you currently smoke or use any other type of tobacco every 1 Every day day, some days, or not at all? 2 Some days 3 Not at all SKIP TO 64"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,73,,,63,pef_other_type_tobacco_currently_smoke_use,What other type of tobacco do you currently smoke or use?,What other type of tobacco do you currently smoke or use?,checkbox,select_multiple,"{""render_as"":""checkbox""}",Record all mentioned.,,"A: Cigar; B: Pipe; C: Hookah; D: Gutka/Paan masala with tobacco; E: Khaini; F: Paan with tobacco; G: Other chewing tobacco; H: Snuff; X: Other, specify","A: Cigar; B: Pipe; C: Hookah; D: Gutka/Paan masala with tobacco; E: Khaini; F: Paan with tobacco; G: Other chewing tobacco; H: Snuff; X: Other, specify","{pef_currently_smoke_use_any_other_type_tobacco_every} anyof [1,2]","[""multiple coded options allowed""]",,,,What other type of tobacco do you currently smoke or use? A Cigar RECORD ALL MENTIONED B Pipe C Hookah D Gutka/Paan masala with tobacco E Khaini F Paan with tobacco G Other chewing tobacco H Snuff X ___________ Other (specify)
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,73.1,,,63_X_specify,pef_other_type_tobacco_currently_smoke_use_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify is selected.",,,,{pef_other_type_tobacco_currently_smoke_use} contains 'X',"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,74,,,64,pef_ever_consumed_alcohol,"Have you ever consumed any alcohol, such as beer?","Have you ever consumed any alcohol, such as beer?",radiogroup,select_one,"{""render_as"":""radio""}","Drinking alcohol section. If no, skip to 67.",,1: Yes; 2: No,1: Yes; 2: No,,"[""single coded option""]",,,,"Now I would like to ask you some questions about drinking 1 Yes alcohol. Have you ever consumed any alcohol, such as beer, 2 No SKIP TO 67"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,75,,,65,pef_during_last_month_many_days,"During the last month, on how many days have you had at least one drink of alcohol?","During the last month, on how many days have you had at least one drink of alcohol?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number","Enter 00 if no drink; 95 for every day/almost every day. If 00, skip to 67.",,,,{pef_ever_consumed_alcohol} = 1,"[{""type"":""numeric"",""minValue"":0,""maxValue"":95}] | [""Enter 00 if no drink; enter 95 for every day/almost every day.""]",,,,"During the last month, on how many days have you had at 00 Did not have even one drink SKIP TO 67 least one drink of alcohol? |_|_| Number of drinks 95 Every day/almost every day"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,76,,,66,pef_we_count_one_drink_alcohol_one_can_bottle,"On drinking days, how many standard drinks did you usually have per day?","On drinking days, how many standard drinks did you usually have per day?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number","One drink equals one can/bottle of beer, one glass of wine, one shot of spirits, or local equivalent. Enter 00 for less than one standard drink.",,,,{pef_during_last_month_many_days} > 0,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99}] | [""Enter 00 for less than one standard drink.""]",,,,"We count one drink of alcohol as one can or bottle of beer, 00 Less than one standard drink one glass of wine, one shot of spirits, or one cup of [ADD |_|_| Number of standard drinks"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,77,,,67,pef_weight_kg_measured_site,Weight,Weight,text,decimal,"{""render_as"":""numeric_textbox""} | inputType=number","Measured on site, Bareilly and Ayappakkam only. Unit: kg.",,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":250}]",,,,Weight |_|_|_|.|_| kg Measured on site (Bareilly and Ayappakkam only)
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,78,,,68,pef_height_cm_automatically_filled_woman_s_questionnaire,Height,Height,text,decimal,"{""render_as"":""numeric_textbox""} | inputType=number | readOnly=True",Automatically filled from Woman questionnaire. Unit: cm.,,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":250}]",,True,,Height |_|_|_|.|_| cm Automatically filled from woman's questionnaire
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,79,,,69,pef_blood_pressure_measured_site,Blood pressure,Blood pressure,multipletext,decimal,"{""render_as"":""numeric_textboxes""} | inputType=number","Measured on site, Bareilly and Ayappakkam only.",,,,,"[{""type"":""numeric""}]",,,,Blood pressure |_|_|_|/|_|_|_| Measured on site (Bareilly and Ayappakkam only)
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,80,,,70,pef_haemoglobin_g_dl_check_health_report,Haemoglobin,Haemoglobin,text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Check health report. Enter 99.9 if report not available. Unit: g/dl.,,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99.9}] | [""Check health report. Enter 99.9 if report is not available.""]",,,,"Haemoglobin |_|_|_|.|_| g/dl Check health report, 99.9 if report not available"
PEF,Pregnancy Enrollment Form,11 MAY 2026,Refs/pretsing forms/pregnancy_enrollment_form_v2026.05.11.pdf,1,Main form,,81,,,71,pef_eligibility_ultrasound_form,Eligibility for ultrasound form,Eligibility for ultrasound form,radiogroup,select_one,"{""render_as"":""radio""}",Eligible if question 14 is yes; open ultrasound form. Not eligible if question 12 or 14 is no; follow up to ensure ultrasound is performed and report is available.,,1: Yes; 2: No,1: Yes; 2: No,,"[""single coded option""]",,,,"Eligibility for ultrasound form 1 Eligible Answer 1 if 1 on question 14, and then open the ultrasound form 2 Not Eligible Answer 2 if 2 on question 12 or 2 on question 14. Follow- up to ensure ultrasound is performed and report is available"
