form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,50,,,42,pff_high_fever,High fever (very hot to touch)?,तेज़ बुखार (छूने पर बहुत गर्म)?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,High fever (very hot to touch)? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,51,,,43,pff_watery_stool,Watery Stool (4 or more times in a day)?,Watery Stool (4 or more times in a day)?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Watery Stool (4 or more times in a day)? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,52,,,44,pff_blood_white_mucus_stool,Blood or white mucus in stool?,मल में खून या सफेद बलगम?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Blood or white mucus in stool? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,53,,,45,pff_painful_burning_urination,Painful or burning urination?,पेशाब में दर्द या जलन?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Painful or burning urination? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,54,,,46,pff_foul_smelling_vaginal_discharge,Foul smelling vaginal discharge?,दुर्गंधयुक्त योनि स्राव?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Foul smelling vaginal discharge? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,55,,,47,pff_spots_blood_vagina,Spots of blood from vagina?,Spots of blood from vagina?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Spots of blood from vagina? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,56,,,48,pff_vaginal_bleeding,Vaginal bleeding?,Vaginal bleeding?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Vaginal bleeding? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,57,,,49,pff_night_blindness,Night blindness?,रतौंधी?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Night blindness? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,58,,,50,pff_jaundice,Jaundice?,पीलिया?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Jaundice? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,59,,,51,pff_continuously_dripping_urine,Continuously dripping urine?,क्या लगातार पेशाब टपकता रहता है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Continuously dripping urine? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,60,,,52,pff_feces_passing_through_birth_canal,Feces passing through the birth canal?,जन्म नहर से मल बह रहा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Feces passing through the birth canal? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,61,,,53,pff_baby_moving_less_than_normal,Baby moving less than normal?,क्या शिशु सामान्य से कम हिल रहा है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Baby moving less than normal? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,62,,,54,pff_severe_lower_abdominal_pain,Severe lower abdominal pain?,Severe lower abdominal pain?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Severe lower abdominal pain? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,63,,,55,pff_blurred_vision,Blurred vision?,धुंधली दृष्टि?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Blurred vision? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,64,,,56,pff_eye_redness_irritation,Eye redness or irritation?,आँख लाली या जलन?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: yes; 2: no; 8: don't know,1: yes; 2: no; 8: don't know,{pff_visit_type} = 2,"[""single coded option""]",,,,Eye redness or irritation? 1 yes 2 no 8 don't know
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,65,,,57,pff_currently_smoke_cigarettes,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to ask you some questions on smoking and tobacco use. Do you; 1: Every day currently smoke cigarettes every day, some days, or not at all?; 2: Some days; 3: Not at all","I: would like to ask you some questions on smoking and tobacco use. Do you; 1: क्या आप वर्तमान में हर दिन, कुछ दिन, या बिल्कुल भी सिगरेट नहीं पीते हैं?; 2: Some days; 3: बिल्कुल नहीं",,"[""single coded option""]",,,,"Now I would like to ask you some questions on smoking and tobacco use. Do you 1 Every day currently smoke cigarettes every day, some days, or not at all? 2 Some days SKIP TO 59 3 Not at all SKIP TO 59"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,66,,,58,pff_average_many_cigarettes_smoke_each_day_number_cigarettes,"On average, how many cigarettes do you smoke each day?",आप प्रतिदिन औसतन कितनी सिगरेट पीती हैं?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{pff_currently_smoke_cigarettes} = 1,"[{""type"":""numeric""}]",,,,"On average, how many cigarettes do you smoke each day? |_|_| Number of cigarettes"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,67,,,59,pff_currently_smoke_bidis_every_day_some_days_not,"Do you currently smoke bidis every day, some days, or not at all?","क्या आप वर्तमान में हर दिन, कुछ दिन या बिल्कुल भी बीड़ी नहीं पीते हैं?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Every day; 2: Some days; 3: Not at all,1: रोज रोज; 2: Some days; 3: बिल्कुल नहीं,{pff_visit_type} = 2,"[""single coded option""]",,,,"Do you currently smoke bidis every day, some days, or not at all? 1 Every day 2 Some days SKIP TO 61 3 Not at all SKIP TO 61"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,68,,,60,pff_average_many_bidis_smoke_each_day_number_cigarettes,"On average, how many bidis do you smoke each day?",आप प्रतिदिन औसतन कितनी बीड़ी पीती हैं?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{pff_currently_smoke_bidis_every_day_some_days_not} = 1,"[{""type"":""numeric""}]",,,,"On average, how many bidis do you smoke each day? |_|_| Number of cigarettes"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,69,,,61,pff_currently_smoke_use_any_other_type_tobacco_every,"Do you currently smoke or use any other type of tobacco every day, some days, or","क्या आप वर्तमान में हर दिन, कुछ दिन या किसी अन्य प्रकार के तम्बाकू का सेवन करते हैं",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Every day not at all?; 2: Some days; 3: Not at all,1: हर दिन बिल्कुल नहीं?; 2: Some days; 3: बिल्कुल नहीं,{pff_visit_type} = 2,"[""single coded option""]",,,,"Do you currently smoke or use any other type of tobacco every day, some days, or 1 Every day not at all? 2 Some days 3 Not at all SKIP TO 63"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,70,,,62,pff_other_type_tobacco_currently_smoke_use,What other type of tobacco do you currently smoke or use?,What other type of tobacco do you currently smoke or use?,checkbox,select_multiple,"{""render_as"":""checkboxes""}",,,A: Cigar RECORD ALL MENTIONED; B: Pipe; C: Hookah; D: Gutka/Paan masala with tobacco; E: Khaini; F: Paan with tobacco; G: Other chewing tobacco; H: Snuff; X: ___________ Other (specify),A: सिगार रिकॉर्ड सभी का उल्लेख किया गया; B: पाइप; C: हुक्के; D: तम्बाकू के साथ गुटका/पान मसाला; E: खैनी; F: तम्बाकू के साथ पान; G: अन्य चबाने वाला तम्बाकू; H: Snuff; X: ___________ Other (specify),"{pff_currently_smoke_use_any_other_type_tobacco_every} anyof [1,2]","[""multiple coded options allowed""]",,,,What other type of tobacco do you currently smoke or use? A Cigar RECORD ALL MENTIONED B Pipe C Hookah D Gutka/Paan masala with tobacco E Khaini F Paan with tobacco G Other chewing tobacco H Snuff X ___________ Other (specify)
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,70.1,,,62_X_specify,pff_other_type_tobacco_currently_smoke_use_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}",Complete only if ___________ Other (specify) is selected.,,,,{pff_other_type_tobacco_currently_smoke_use} contains 'X',"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,___________ Other (specify)
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,71,,,63,pff_ever_consumed_alcohol,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to ask you some questions about drinking alcohol. Have you ever; 1: Yes consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL EXAMPLES]?","I: would like to ask you some questions about drinking alcohol. Have you ever; 1: Yes consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL EXAMPLES]?",,"[""single coded option""]",,,,"Now I would like to ask you some questions about drinking alcohol. Have you ever 1 Yes consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL EXAMPLES]?"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,72,,,63,pff_alcohol_standard_drinks_prompt,Now,अब,radiogroup,select_one,"{""render_as"":""radio""}",,,"I: would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL; 2: No EXAMPLES]?","I: would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL; 2: कोई उदाहरण नहीं]?",,"[""single coded option""]",,,,"Now I would like to ask you some questions about drinking alcohol. Have you ever consumed any alcohol, such as beer, wine, spirit, or [ADD OTHER LOCAL 2 No SKIP TO 66 EXAMPLES]?"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,73,,,64,pff_during_last_month_many_days_least_one_drink,"During the last month, on how many days have you had at least one drink of alcohol?","During the last month, on how many days have you had at least one drink of alcohol?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Enter 00 if no drink; enter 95 for every day/almost every day.,,,,{pff_ever_consumed_alcohol} = 1,"[{""type"":""numeric"",""minValue"":0,""maxValue"":95}] | [""Enter 00 if no drink; enter 95 for every day/almost every day.""]",,,,"During the last month, on how many days have you had at least one drink of 00 Did not have even one drink SKIP TO 66 alcohol? |_|_| Number of drinks 95 Every day/almost every day"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,74,,,65,pff_we_count_one_drink_alcohol_one_can_bottle,"On drinking days in the last month, how many standard drinks did you usually have per day?","On drinking days in the last month, how many standard drinks did you usually have per day?",text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Enter 00 for less than one standard drink.,,,,{pff_during_last_month_many_days_least_one_drink} > 0,"[{""type"":""numeric"",""minValue"":0,""maxValue"":50}] | [""Enter 00 for less than one standard drink.""]",,,,"We count one drink of alcohol as one can or bottle of beer, one glass of wine, one 00 Less than one standard drink shot of spirits, or one cup of [ADD OTHER LOCAL EXAMPLES]. In the last month, on the days that you drank alcohol, how many drinks did you usually have per day? |_|_| Number of standard drinks"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,75,,,66,pff_weight_kg_measured_site,Weight,वजन,text,decimal,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,Weight |_|_|_|.|_| kg Measured on site (Bareilly and Ayappakkam only)
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,76,,,67,pff_height_cm_automatically_filled_woman_s_questionnaire,Height,ऊंचाई,text,decimal,"{""render_as"":""fixed_width_numeric_boxes"",""readonly"":true} | inputType=number | readOnly=True",,,,,{pff_visit_type} = 2,"[{""type"":""numeric""}]",,True,,Height |_|_|_|.|_| cm Automatically filled from woman's questionnaire
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,77,,,68,pff_blood_pressure_measured_site,Blood pressure,रक्तचाप,text,decimal,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,,"[{""type"":""numeric""}]",,,,Blood pressure |_|_|_|/|_|_|_| Measured on site (Bareilly and Ayappakkam only)
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,78,,,69,pff_haemoglobin_g_dl_check_health_report,Haemoglobin (g/dl),Haemoglobin (g/dl),text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Check health report. Enter 99.9 if report is not available.,,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99.9}] | [""Check health report. Enter 99.9 if report is not available.""]",,,,"Haemoglobin |_|_|_|.|_| g/dl Check health report, 99.9 if report not available"
PFF,Pregnancy Follow-Up Form,11 MAY 2026,Refs/pretsing forms/pregnancy_followup_form_v2026.05.11.pdf,1,Pregnancy follow-up,,79,,,70,pff_eligibility_ultrasound_form,Eligibility for ultrasound form,अल्ट्रासाउंड फॉर्म के लिए पात्रता,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Eligible Answer; 1: if; 1: on question 14, and then open the ultrasound form; 2: Not Eligible Answer; 2: if; 2: on question; 12: or; 14: Follow- up to ensure ultrasound is performed and report is available","1: योग्य उत्तर; 1: if; 1: on question 14, and then open the ultrasound form; 2: योग्य उत्तर नहीं; 2: if; 2: on question; 12: or; 14: यह सुनिश्चित करने के लिए अनुवर्ती कार्रवाई करें कि अल्ट्रासाउंड किया गया है और रिपोर्ट उपलब्ध है",,"[""single coded option""]",,,,"Eligibility for ultrasound form 1 Eligible Answer 1 if 1 on question 14, and then open the ultrasound form 2 Not Eligible Answer 2 if 2 on question 12 or 2 on question 14. Follow- up to ensure ultrasound is performed and report is available"
